datetime,open,high,low,close,volume
2025-01-09 10:00:00+09:00,197.7194,199.0356,197.6407,197.9189,1125.17
2025-01-09 11:00:00+09:00,197.9189,198.2402,195.7781,196.9161,37.11
2025-01-09 12:00:00+09:00,196.9161,196.9305,194.5503,194.735,77.5
2025-01-09 13:00:00+09:00,194.735,195.3217,194.2127,195.2226,40.2
2025-01-09 14:00:00+09:00,195.2226,195.6136,194.4511,194.6962,96.43
2025-01-09 15:00:00+09:00,194.6962,194.7606,193.7621,193.8821,44.43
2025-01-09 16:00:00+09:00,193.8821,193.8821,189.7,189.7,45.65
2025-01-09 17:00:00+09:00,189.7,192.3292,189.6296,191.4349,4.97
2025-01-09 18:00:00+09:00,191.4349,192.6494,191.4189,191.5804,115.97
2025-01-09 19:00:00+09:00,191.5804,192.2091,190.0,191.1957,550.9
2025-01-09 20:00:00+09:00,191.1957,192.5394,190.7662,191.193,71.75
2025-01-09 21:00:00+09:00,191.193,192.3403,189.3424,190.7856,59.34
2025-01-09 22:00:00+09:00,190.7856,190.9271,185.2058,186.0526,403.02
2025-01-09 23:00:00+09:00,186.0526,189.2016,184.9092,189.1802,142.4
2025-01-10 00:00:00+09:00,189.1802,192.4325,188.1,192.2582,81.18
2025-01-10 01:00:00+09:00,192.2582,193.2302,191.06,191.9484,35.43
2025-01-10 02:00:00+09:00,191.9484,191.996,186.21,187.3718,70.95
2025-01-10 03:00:00+09:00,187.3718,189.6062,187.3718,188.5778,71.66
2025-01-10 04:00:00+09:00,188.5778,188.9362,185.3053,186.3041,129.16
2025-01-10 05:00:00+09:00,186.3041,186.4844,181.6569,185.2678,113.98
2025-01-10 06:00:00+09:00,185.2678,186.9357,185.0,185.0193,17.99
2025-01-10 07:00:00+09:00,185.0193,187.5948,183.3525,186.5421,34.78
2025-01-10 08:00:00+09:00,186.5421,186.6283,184.4697,185.2511,102.53
2025-01-10 09:00:00+09:00,185.2511,186.9893,185.2511,186.6924,17.49
2025-01-10 10:00:00+09:00,186.6924,188.0093,185.5034,187.3824,83.51
2025-01-10 11:00:00+09:00,187.3824,189.1871,187.3824,188.325,571.06
2025-01-10 12:00:00+09:00,188.325,189.9493,188.1058,189.496,36.77
2025-01-10 13:00:00+09:00,189.496,189.7988,188.9537,189.2204,93.0
2025-01-10 14:00:00+09:00,189.2204,191.7545,188.3881,189.657,59.61
2025-01-10 15:00:00+09:00,189.657,191.4025,189.657,191.0161,72.72
2025-01-10 16:00:00+09:00,191.0161,192.9388,191.0161,192.2044,103.98
2025-01-10 17:00:00+09:00,192.2044,192.8769,191.5,192.6061,40.97
2025-01-10 18:00:00+09:00,192.6061,192.6069,191.8935,192.3449,2.9
2025-01-10 19:00:00+09:00,192.3449,192.6863,191.1666,192.3909,14.68
2025-01-10 20:00:00+09:00,192.3909,192.6461,191.6198,191.9302,68.35
2025-01-10 21:00:00+09:00,191.9302,192.6758,190.5113,191.7079,22.06
2025-01-10 22:00:00+09:00,191.7079,192.4757,185.543,187.0591,433.86
2025-01-10 23:00:00+09:00,187.0591,189.8678,186.291,187.3889,216.62
2025-01-11 00:00:00+09:00,187.3889,188.6534,183.7752,187.1902,13.5
2025-01-11 01:00:00+09:00,187.1902,187.1946,184.1197,185.2284,136.02
2025-01-11 02:00:00+09:00,185.2284,192.1197,184.0,191.1958,33.22
2025-01-11 03:00:00+09:00,191.1958,191.914,189.6783,190.1548,8.84
2025-01-11 04:00:00+09:00,190.1548,190.7518,189.3505,190.1802,2.26
2025-01-11 05:00:00+09:00,190.1802,190.282,187.0604,187.8343,6.52
2025-01-11 06:00:00+09:00,187.8343,189.1457,187.6526,187.9481,2.69
2025-01-11 07:00:00+09:00,187.9481,188.5362,186.9024,188.1417,11.6
2025-01-11 08:00:00+09:00,188.1417,188.6956,187.3793,187.4599,53.72
2025-01-11 09:00:00+09:00,187.4599,188.461,187.2944,188.0495,25.39
2025-01-11 10:00:00+09:00,188.0495,188.4971,186.2174,186.2556,92.52
2025-01-11 11:00:00+09:00,186.2556,187.4922,186.1264,186.4366,227.81
2025-01-11 12:00:00+09:00,186.4366,186.9406,185.5485,186.6521,39.52
2025-01-11 13:00:00+09:00,186.6521,186.7298,185.2355,185.2355,67.58
2025-01-11 14:00:00+09:00,185.2355,186.5973,185.156,186.0908,152.61
