datetime,open,high,low,close,volume
2025-04-07 13:45:00+09:00,102.4555,102.6124,101.4235,102.6095,1259.32
2025-04-07 14:00:00+09:00,102.6095,102.9765,101.3956,102.1502,1297.98
2025-04-07 14:15:00+09:00,102.1502,102.6998,101.9958,102.3564,1061.95
2025-04-07 14:30:00+09:00,102.3564,102.6959,101.3947,101.8001,888.89
2025-04-07 14:45:00+09:00,101.8001,101.8091,101.0112,101.5199,799.9
2025-04-07 15:00:00+09:00,101.5199,102.4331,101.5191,101.9108,873.09
2025-04-07 15:15:00+09:00,101.9108,101.9181,99.3286,99.8008,2308.62
2025-04-07 15:30:00+09:00,99.8008,100.113,97.5,97.5503,2304.28
2025-04-07 15:45:00+09:00,97.5503,98.3562,95.1215,96.3457,3175.44
2025-04-07 16:00:00+09:00,96.3457,98.5563,96.3457,97.5577,2206.39
2025-04-07 16:15:00+09:00,97.5577,98.8492,97.0036,97.403,1646.88
2025-04-07 16:30:00+09:00,97.403,97.968,96.8958,97.9654,1748.63
2025-04-07 16:45:00+09:00,97.9654,97.987,96.9084,97.1041,1240.28
2025-04-07 17:00:00+09:00,97.1041,97.9759,96.9044,97.9633,1652.53
2025-04-07 17:15:00+09:00,97.9633,100.9413,97.9196,100.126,2014.93
2025-04-07 17:30:00+09:00,100.126,101.8117,99.7048,101.4395,1606.89
2025-04-07 17:45:00+09:00,101.4395,101.6643,100.5981,100.6005,1111.57
2025-04-07 18:00:00+09:00,100.6005,100.9582,99.7766,99.831,1018.83
2025-04-07 18:15:00+09:00,99.831,100.8183,99.0703,100.4341,1133.99
2025-04-07 18:30:00+09:00,100.4341,101.3947,100.1119,101.2582,973.37
2025-04-07 18:45:00+09:00,101.2582,101.5161,100.0364,100.4466,994.89
2025-04-07 19:00:00+09:00,100.4466,101.3748,100.2138,101.3697,1079.19
2025-04-07 19:15:00+09:00,101.3697,102.5295,101.3694,101.6425,1589.5
2025-04-07 19:30:00+09:00,101.6425,101.9242,100.8894,101.4033,1589.75
2025-04-07 19:45:00+09:00,101.4033,101.404,100.3528,100.3577,984.97
2025-04-07 20:00:00+09:00,100.3577,101.0164,100.2452,100.6396,843.45
2025-04-07 20:15:00+09:00,100.6396,100.6409,99.9398,100.058,897.51
2025-04-07 20:30:00+09:00,100.058,100.5405,99.3348,99.7269,1208.58
2025-04-07 20:45:00+09:00,99.7269,100.2926,99.3521,100.1875,848.47
2025-04-07 21:00:00+09:00,100.1875,100.7366,99.9818,100.0336,1163.66
2025-04-07 21:15:00+09:00,100.0336,101.5632,99.8244,101.5579,1723.16
2025-04-07 21:30:00+09:00,101.5579,102.6056,101.4551,101.4722,2134.77
2025-04-07 21:45:00+09:00,101.4722,102.8283,101.0835,102.2017,1927.09
2025-04-07 22:00:00+09:00,102.2017,103.2864,102.2,102.5367,2053.77
2025-04-07 22:15:00+09:00,102.5367,102.6213,101.845,102.152,1267.99
2025-04-07 22:30:00+09:00,102.152,103.4431,100.8616,101.1115,2826.04
2025-04-07 22:45:00+09:00,101.1115,107.0022,97.0301,106.4944,4210.51
2025-04-07 23:00:00+09:00,106.4944,109.0221,104.7802,108.01,4231.47
2025-04-07 23:15:00+09:00,108.01,112.9063,104.9948,104.9974,5750.63
2025-04-07 23:30:00+09:00,104.9974,107.5206,104.2938,105.6857,3778.84
2025-04-07 23:45:00+09:00,105.6857,107.5594,105.6835,107.5537,2750.06
2025-04-08 00:00:00+09:00,107.5537,108.1582,105.5319,105.5346,3486.02
2025-04-08 00:15:00+09:00,105.5346,106.1866,103.8658,104.7637,3890.45
2025-04-08 00:30:00+09:00,104.7637,107.6018,104.7565,106.7906,3430.85
2025-04-08 00:45:00+09:00,106.7906,107.3058,106.5236,106.797,2219.11
2025-04-08 01:00:00+09:00,106.797,106.7996,105.0923,105.9949,2591.34
2025-04-08 01:15:00+09:00,105.9949,105.9959,104.4367,105.8386,2549.9
2025-04-08 01:30:00+09:00,105.8386,106.0865,104.581,104.8561,2302.99
2025-04-08 01:45:00+09:00,104.8561,104.8577,103.5716,103.5765,2410.39
2025-04-08 02:00:00+09:00,103.5765,105.8946,103.573,105.7932,3551.3
2025-04-08 02:15:00+09:00,105.7932,106.3826,105.0389,106.3821,2625.09
2025-04-08 02:30:00+09:00,106.3821,107.4724,106.3784,107.3635,2446.01
2025-04-08 02:45:00+09:00,107.3635,107.8908,106.921,107.4331,2618.59
2025-04-08 03:00:00+09:00,107.4331,107.4356,106.3743,106.3886,2220.98
2025-04-08 03:15:00+09:00,106.3886,107.4687,106.1558,106.1627,2068.13
2025-04-08 03:30:00+09:00,106.1627,107.3665,105.9722,107.2734,1756.05
2025-04-08 03:45:00+09:00,107.2734,107.2734,105.8824,106.0028,1572.64
2025-04-08 04:00:00+09:00,106.0028,106.607,105.455,105.4599,2109.48
2025-04-08 04:15:00+09:00,105.4599,106.2561,105.2753,105.9023,1731.65
2025-04-08 04:30:00+09:00,105.9023,106.5619,105.8966,106.0147,1731.99
2025-04-08 04:45:00+09:00,106.0147,106.5473,105.8888,105.8932,1463.88
2025-04-08 05:00:00+09:00,105.8932,106.5338,105.7536,106.2006,1190.52
2025-04-08 05:15:00+09:00,106.2006,106.9718,106.2003,106.6456,834.81
2025-04-08 05:30:00+09:00,106.6456,107.7303,106.6456,107.7264,1128.21
2025-04-08 05:45:00+09:00,107.7264,107.7273,107.1833,107.1931,736.42
2025-04-08 06:00:00+09:00,107.1931,107.4593,106.6451,107.4379,750.12
2025-04-08 06:15:00+09:00,107.4379,107.7132,106.5046,106.624,557.5
2025-04-08 06:30:00+09:00,106.624,107.2533,106.624,107.0464,285.45
2025-04-08 06:45:00+09:00,107.0464,108.4503,107.0448,108.2088,292.47
2025-04-08 07:00:00+09:00,108.2088,108.2816,103.0,107.7486,667.22
2025-04-08 07:15:00+09:00,107.7486,109.0396,107.7486,108.8411,464.68
2025-04-08 07:30:00+09:00,108.8411,109.0943,108.8278,109.0872,820.09
2025-04-08 07:45:00+09:00,109.0872,109.0916,108.5619,108.5779,649.93
2025-04-08 08:00:00+09:00,108.5779,108.5793,108.0435,108.384,953.87
2025-04-08 08:15:00+09:00,108.384,108.385,107.5037,107.593,1196.35
2025-04-08 08:30:00+09:00,107.593,108.0539,106.7959,106.7976,1285.23
2025-04-08 08:45:00+09:00,106.7976,107.1089,106.7403,106.8176,1043.25
2025-04-08 09:00:00+09:00,106.8176,107.6731,106.7961,107.5552,1197.49
2025-04-08 09:15:00+09:00,107.5552,107.5595,107.4317,107.4332,1198.48
2025-04-08 09:30:00+09:00,107.4332,107.4355,106.8564,107.2732,1539.71
2025-04-08 09:45:00+09:00,107.2732,107.2844,107.2207,107.2251,1518.25
2025-04-08 10:00:00+09:00,107.2251,107.4643,106.5365,107.4589,1708.56
2025-04-08 10:15:00+09:00,107.4589,109.4044,107.4567,109.2511,1987.3
2025-04-08 10:30:00+09:00,109.2511,110.8483,108.8236,109.9939,2240.96
2025-04-08 10:45:00+09:00,109.9939,110.9133,109.9232,110.9128,1861.73
2025-04-08 11:00:00+09:00,110.9128,112.0201,110.8889,112.0193,2332.4
2025-04-08 11:15:00+09:00,112.0193,112.3554,111.3963,112.3009,1426.01
2025-04-08 11:30:00+09:00,112.3009,112.3058,111.3645,111.7634,1517.21
2025-04-08 11:45:00+09:00,111.7634,111.9918,111.3275,111.3414,1174.35
2025-04-08 12:00:00+09:00,111.3414,111.3516,110.6953,110.7125,1112.24
2025-04-08 12:15:00+09:00,110.7125,111.3737,110.4543,111.3732,918.3
2025-04-08 12:30:00+09:00,111.3732,111.5299,110.624,110.6272,849.31
2025-04-08 12:45:00+09:00,110.6272,110.9386,110.5705,110.5992,659.15
2025-04-08 13:00:00+09:00,110.5992,111.598,110.5992,111.595,890.25
2025-04-08 13:15:00+09:00,111.595,111.5967,111.5761,111.5823,1109.32
2025-04-08 13:30:00+09:00,111.5823,111.8998,111.5745,111.8887,989.42
2025-04-08 13:45:00+09:00,111.8887,111.8904,111.3258,111.5864,1009.24
2025-04-08 14:00:00+09:00,111.5864,111.6223,110.874,110.8971,1139.01
2025-04-08 14:15:00+09:00,110.8971,110.9063,110.3769,110.3796,1157.95
2025-04-08 14:30:00+09:00,110.3796,110.5795,110.3688,110.5781,932.14
